gaia_id,status,timestamp,target_ra,target_dec,optimal_x,optimal_y,detector_center_ra,detector_center_dec,target_offset_x,target_offset_y,target_offset_ra_arcsec,target_offset_dec_arcsec,precision,n_comparison_stars,combined_mag,target_jmag,target_zyj,target_teff,distance_to_hazard,reference_image,bad_pixel_map,processing_time_seconds,error_message
2421137424841635840,SUCCESS,2025-10-20T15:14:02.238032,0.11835266354328834,-12.754997565830886,277,1120,0.09710448985742527,-12.714076651518734,-235.0,480.0,76.49342526910705,-147.3152915237442,0.0010468833145433332,17,13.135437965393066,13.199999809265137,14.278851194743025,0.0,46.04345773288535,/Users/matthewhooton/PycharmProjects/spirit_precision/ref_images/spirit.fits,/Users/matthewhooton/PycharmProjects/spirit_precision/BPMs/1_BadPixelMap.fits,277.3875141143799,
2443091236074493824,SUCCESS,2025-10-20T15:15:19.360950,0.1463178370725448,-5.551605584449792,865,1258,0.17611167443748965,-5.498355236173757,353.0,618.0,-107.25781451380143,-191.7012537937257,0.0039940718281173335,2,11.593568325042725,8.998000144958496,9.691014461140403,3926.300048828125,12,/Users/matthewhooton/PycharmProjects/spirit_precision/ref_images/spirit.fits,/Users/matthewhooton/PycharmProjects/spirit_precision/BPMs/1_BadPixelMap.fits,63.99324178695679,
2774087391866252928,SUCCESS,2025-10-20T15:16:42.350054,0.16602449102591324,18.49025809654448,319,133,0.14896160280294646,18.44649380521363,-193.0,-507.0,61.42639760268042,157.5514487910553,0.0039940718281173335,3,11.550054550170898,8.442999839782715,9.085052778450393,4162.02001953125,27.80287754891569,/Users/matthewhooton/PycharmProjects/spirit_precision/ref_images/spirit.fits,/Users/matthewhooton/PycharmProjects/spirit_precision/BPMs/1_BadPixelMap.fits,70.61991500854492,
